DATA,CODI_ENS,MUNICIPI,CODI_EOI,NOM_ESTACIO,MAGNITUD,CONTAMINANT,UNITATS,TIPUS_ESTACIO,AREA_URBANA,CODI_COMARCA,NOM_COMARCA,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h,ALTITUD,LATITUD,LONGITUD,GEOREFERENCIA,"",num_alumnes,mal_de_panxa,calfreds,mal_de_cap,mal_de_coll,mocs,nas_tapat,esternut,vomits,altres,be,regular,malament,tos,classe
19/04/2024,811360009,Manresa,8113007,Manresa,7,NO,µg/m3,traffic,urban,7,Bages,1,1,1,1,1,1,1,3,11,13,4,4,2,1,2,2,2,3,12,15,3,2,1,1,238,"41,730293","1,8253003","",327,20,1,2,1,2,2,2,0,0,2,13,4,3,0,Institut Priorat Falset 2n ESO B Classe7
19/04/2024,811360009,Manresa,8113007,Manresa,7,NO,µg/m3,traffic,urban,7,Bages,1,1,1,1,1,1,1,3,11,13,4,4,2,1,2,2,2,3,12,15,3,2,1,1,238,"41,730293","1,8253003","",376,19,0,0,1,0,1,0,0,0,0,13,6,0,0,Institut Priorat Falset 2n ESO C Classe8
19/04/2024,811360009,Manresa,8113007,Manresa,7,NO,µg/m3,traffic,urban,7,Bages,1,1,1,1,1,1,1,3,11,13,4,4,2,1,2,2,2,3,12,15,3,2,1,1,238,"41,730293","1,8253003","",408,20,0,0,0,1,3,2,0,0,0,16,3,1,0,Escola Mercè Rodoreda Barcelona 3r primària A Classe9
19/04/2024,811360009,Manresa,8113007,Manresa,7,NO,µg/m3,traffic,urban,7,Bages,1,1,1,1,1,1,1,3,11,13,4,4,2,1,2,2,2,3,12,15,3,2,1,1,238,"41,730293","1,8253003","",450,23,1,0,0,1,0,0,0,0,0,19,4,0,0,Escola Mercè Rodoreda Barcelona 3r primària B Classe10
19/04/2024,811360009,Manresa,8113007,Manresa,7,NO,µg/m3,traffic,urban,7,Bages,1,1,1,1,1,1,1,3,11,13,4,4,2,1,2,2,2,3,12,15,3,2,1,1,238,"41,730293","1,8253003","",488,42,6,0,0,1,1,1,16,1,2,21,20,1,0,Escola Mercè Rodoreda Barcelona 5è primària A Classe11
19/04/2024,811360009,Manresa,8113007,Manresa,7,NO,µg/m3,traffic,urban,7,Bages,1,1,1,1,1,1,1,3,11,13,4,4,2,1,2,2,2,3,12,15,3,2,1,1,238,"41,730293","1,8253003","",526,24,1,0,0,0,5,6,1,0,3,9,11,4,0,Escola Mercè Rodoreda Barcelona 5è primària B Classe12
19/04/2024,811360009,Manresa,8113007,Manresa,7,NO,µg/m3,traffic,urban,7,Bages,1,1,1,1,1,1,1,3,11,13,4,4,2,1,2,2,2,3,12,15,3,2,1,1,238,"41,730293","1,8253003","",577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Institut Palamós Palamós CAI A  Classe13
19/04/2024,811360009,Manresa,8113007,Manresa,7,NO,µg/m3,traffic,urban,7,Bages,1,1,1,1,1,1,1,3,11,13,4,4,2,1,2,2,2,3,12,15,3,2,1,1,238,"41,730293","1,8253003","",603,7,2,0,1,1,1,0,1,0,2,3,3,1,0,Institut Palamós Palamós CAI B  Classe14
19/04/2024,811360009,Manresa,8113007,Manresa,7,NO,µg/m3,traffic,urban,7,Bages,1,1,1,1,1,1,1,3,11,13,4,4,2,1,2,2,2,3,12,15,3,2,1,1,238,"41,730293","1,8253003","",621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Institut Palamós Palamós CAI C  Classe15
19/04/2024,811360009,Manresa,8113007,Manresa,7,NO,µg/m3,traffic,urban,7,Bages,1,1,1,1,1,1,1,3,11,13,4,4,2,1,2,2,2,3,12,15,3,2,1,1,238,"41,730293","1,8253003","",668,14,0,2,2,0,0,0,0,0,2,10,4,0,0,Institut Palamós Palamós FIP1  Classe17
28/10/2024,801930008,Barcelona,8019044,Barcelona (Gràcia - Sant Gervasi),1,SO2,µg/m3,traffic,urban,13,Barcelonès,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,57,"41,398724","2,1533988","",849,11,1,1,1,0,0,0,0,1,0,8,1,0,0,Institut Salt Salt FIP1 Classe36
20/06/2024,820210007,Sant Celoni,8202001,Sant Celoni,1,SO2,µg/m3,background,suburban,41,Vallès Oriental,1,1,1,1,1,1,1,1,1,1,1,3,5,5,5,5,5,5,5,4,4,5,5,5,145,"41,6891","2,495701","",719,12,1,0,0,0,1,0,0,0,0,11,2,0,0,Institut Figueres Figueres FIP1 Classe20
20/08/2024,811200000,Manlleu,8112003,Manlleu,6,CO,mg/m3,background,suburban,24,Osona,0.5,0.6,0.5,0.4,0.4,0.4,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.4,0.4,0.3,0.3,0.4,0.4,460,"42,003307","2,2872992","",780,12,1,0,0,1,1,0,0,0,0,8,2,0,1,Institut Ripoll Ripoll FIP1 Classe26
27/05/2024,801930008,Barcelona,8019050,Barcelona (Ciutadella),14,O3,µg/m3,background,urban,13,Barcelonès,72,67,59,49,53,54,44,37,54,57,58,65,68,66,64,66,71,70,72,69,67,59,51,43,7,"41,386406","2,1873982","",150,21,1,1,1,2,1,1,1,1,3,16,4,1,2,Institut Priorat Falset 1r ESO A Classe3
27/05/2024,801930008,Barcelona,8019050,Barcelona (Ciutadella),14,O3,µg/m3,background,urban,13,Barcelonès,72,67,59,49,53,54,44,37,54,57,58,65,68,66,64,66,71,70,72,69,67,59,51,43,7,"41,386406","2,1873982","",197,20,0,0,0,0,0,0,0,0,3,17,2,1,0,Institut Priorat Falset 1r ESO B Classe4
27/05/2024,801930008,Barcelona,8019050,Barcelona (Ciutadella),14,O3,µg/m3,background,urban,13,Barcelonès,72,67,59,49,53,54,44,37,54,57,58,65,68,66,64,66,71,70,72,69,67,59,51,43,7,"41,386406","2,1873982","",249,17,2,1,1,2,3,4,3,1,9,10,4,3,3,Institut Priorat Falset 1r ESO C Classe5
27/05/2024,801930008,Barcelona,8019050,Barcelona (Ciutadella),14,O3,µg/m3,background,urban,13,Barcelonès,72,67,59,49,53,54,44,37,54,57,58,65,68,66,64,66,71,70,72,69,67,59,51,43,7,"41,386406","2,1873982","",297,10,1,0,1,0,0,0,0,0,1,7,3,0,0,Institut Priorat Falset 2n ESO A Classe6
27/05/2024,801930008,Barcelona,8019050,Barcelona (Ciutadella),14,O3,µg/m3,background,urban,13,Barcelonès,72,67,59,49,53,54,44,37,54,57,58,65,68,66,64,66,71,70,72,69,67,59,51,43,7,"41,386406","2,1873982","",339,28,1,1,1,1,1,1,1,1,1,19,6,3,2,Institut Priorat Falset 2n ESO B Classe7
27/05/2024,801930008,Barcelona,8019050,Barcelona (Ciutadella),14,O3,µg/m3,background,urban,13,Barcelonès,72,67,59,49,53,54,44,37,54,57,58,65,68,66,64,66,71,70,72,69,67,59,51,43,7,"41,386406","2,1873982","",542,23,1,0,2,0,1,1,0,0,8,8,14,1,4,Escola Mercè Rodoreda Barcelona 5è primària B Classe12
27/05/2024,801930008,Barcelona,8019050,Barcelona (Ciutadella),14,O3,µg/m3,background,urban,13,Barcelonès,72,67,59,49,53,54,44,37,54,57,58,65,68,66,64,66,71,70,72,69,67,59,51,43,7,"41,386406","2,1873982","",694,18,2,0,0,0,2,1,0,0,0,13,6,0,0,Institut de Roses Roses FIP1 Classe18
22/08/2024,824570005,Santa Coloma de Gramenet,8245012,Santa Coloma de Gramenet,7,NO,µg/m3,background,urban,13,Barcelonès,1,2,2,1,2,2,3,5,6,4,3,2,2,2,2,2,1,1,1,1,1,1,1,1,23,"41,447422","2,209497","",782,19,1,1,0,1,1,1,0,0,1,14,4,0,1,Institut Ripoll Ripoll FIP1 Classe26
28/03/2024,4312330008,Reus,43123005,Reus,6,CO,mg/m3,traffic,suburban,8,Baix Camp,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,102,"41,150803","1,1202013","",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Institut Torre Vicens Lleida 2n ESO  Classe1
28/03/2024,4312330008,Reus,43123005,Reus,6,CO,mg/m3,traffic,suburban,8,Baix Camp,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,102,"41,150803","1,1202013","",90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Col·legi Santissima Trinitat Badalona Badalona 2n ESO  Classe2
18/06/2024,812490004,Mollet del Vallès,8124009,Mollet del Vallès,8,NO2,µg/m3,traffic,suburban,41,Vallès Oriental,34,31,23,23,28,35,47,53,49,46,21,6,8,7,9,5,4,7,8,10,10,19,15,30,90,"41,549183","2,2120984","",717,17,2,0,0,0,1,1,0,0,0,12,7,0,1,Institut Figueres Figueres FIP1 Classe20
20/05/2024,808980001,Gavà,8089005,Gavà,6,CO,mg/m3,background,suburban,11,Baix Llobregat,0.2,0.2,0.2,0.2,0.2,0.2,0.3,"",0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,25,"41,303097","1,9914981","",687,18,2,1,0,1,1,0,1,0,0,11,8,0,0,Institut de Roses Roses FIP1 Classe18
24/04/2024,802290004,Berga,8022006,Berga,7,NO,µg/m3,background,suburban,14,Berguedà,1,1,1,1,1,1,2,3,10,4,4,4,2,2,3,3,3,3,8,7,7,4,2,1,661,"42,0979","1,8482014","",46,25,2,3,8,0,5,5,2,0,4,15,7,3,0,Institut Torre Vicens Lleida 2n ESO  Classe1
24/04/2024,802290004,Berga,8022006,Berga,7,NO,µg/m3,background,suburban,14,Berguedà,1,1,1,1,1,1,2,3,10,4,4,4,2,2,3,3,3,3,8,7,7,4,2,1,661,"42,0979","1,8482014","",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Col·legi Santissima Trinitat Badalona Badalona 2n ESO  Classe2
24/04/2024,802290004,Berga,8022006,Berga,7,NO,µg/m3,background,suburban,14,Berguedà,1,1,1,1,1,1,2,3,10,4,4,4,2,2,3,3,3,3,8,7,7,4,2,1,661,"42,0979","1,8482014","",132,22,1,1,1,1,4,1,0,1,2,10,11,1,0,Institut Priorat Falset 1r ESO A Classe3
24/04/2024,802290004,Berga,8022006,Berga,7,NO,µg/m3,background,suburban,14,Berguedà,1,1,1,1,1,1,2,3,10,4,4,4,2,2,3,3,3,3,8,7,7,4,2,1,661,"42,0979","1,8482014","",182,20,0,0,0,1,0,2,0,0,1,16,3,1,0,Institut Priorat Falset 1r ESO B Classe4
24/04/2024,802290004,Berga,8022006,Berga,7,NO,µg/m3,background,suburban,14,Berguedà,1,1,1,1,1,1,2,3,10,4,4,4,2,2,3,3,3,3,8,7,7,4,2,1,661,"42,0979","1,8482014","",231,20,0,0,0,0,2,4,1,0,8,11,6,3,0,Institut Priorat Falset 1r ESO C Classe5
24/04/2024,802290004,Berga,8022006,Berga,7,NO,µg/m3,background,suburban,14,Berguedà,1,1,1,1,1,1,2,3,10,4,4,4,2,2,3,3,3,3,8,7,7,4,2,1,661,"42,0979","1,8482014","",289,12,0,0,0,0,0,1,0,0,0,8,2,2,0,Institut Priorat Falset 2n ESO A Classe6
24/04/2024,802290004,Berga,8022006,Berga,7,NO,µg/m3,background,suburban,14,Berguedà,1,1,1,1,1,1,2,3,10,4,4,4,2,2,3,3,3,3,8,7,7,4,2,1,661,"42,0979","1,8482014","",329,21,1,2,2,1,2,2,1,3,4,14,3,4,0,Institut Priorat Falset 2n ESO B Classe7
24/04/2024,802290004,Berga,8022006,Berga,7,NO,µg/m3,background,suburban,14,Berguedà,1,1,1,1,1,1,2,3,10,4,4,4,2,2,3,3,3,3,8,7,7,4,2,1,661,"42,0979","1,8482014","",410,18,0,0,0,0,0,1,0,0,1,13,5,0,0,Escola Mercè Rodoreda Barcelona 3r primària A Classe9
24/04/2024,802290004,Berga,8022006,Berga,7,NO,µg/m3,background,suburban,14,Berguedà,1,1,1,1,1,1,2,3,10,4,4,4,2,2,3,3,3,3,8,7,7,4,2,1,661,"42,0979","1,8482014","",453,24,1,0,0,0,3,0,0,0,0,17,7,0,0,Escola Mercè Rodoreda Barcelona 3r primària B Classe10
24/04/2024,802290004,Berga,8022006,Berga,7,NO,µg/m3,background,suburban,14,Berguedà,1,1,1,1,1,1,2,3,10,4,4,4,2,2,3,3,3,3,8,7,7,4,2,1,661,"42,0979","1,8482014","",528,14,0,0,0,1,4,4,0,0,0,4,9,1,0,Escola Mercè Rodoreda Barcelona 5è primària B Classe12
24/04/2024,802290004,Berga,8022006,Berga,7,NO,µg/m3,background,suburban,14,Berguedà,1,1,1,1,1,1,2,3,10,4,4,4,2,2,3,3,3,3,8,7,7,4,2,1,661,"42,0979","1,8482014","",671,15,0,0,2,0,2,1,0,0,0,9,6,0,0,Institut Palamós Palamós FIP1  Classe17
20/02/2024,4312330008,Reus,43123005,Reus,65,H2S,µg/m3,traffic,suburban,8,Baix Camp,2.4,2.2,2.4,2.2,2.3,2.2,2.4,2.3,3.1,2.7,2.4,2.5,2.3,2.3,2.3,2.2,2.2,2.2,2.1,2.4,2.3,2.3,2.5,2.4,102,"41,150803","1,1202013","",9,21,2,1,5,7,11,7,3,0,5,9,11,1,0,Institut Torre Vicens Lleida 2n ESO  Classe1
20/02/2024,4312330008,Reus,43123005,Reus,65,H2S,µg/m3,traffic,suburban,8,Baix Camp,2.4,2.2,2.4,2.2,2.3,2.2,2.4,2.3,3.1,2.7,2.4,2.5,2.3,2.3,2.3,2.2,2.2,2.2,2.1,2.4,2.3,2.3,2.5,2.4,102,"41,150803","1,1202013","",70,810,1,1,3,8,2,3,0,0,1,270,270,270,0,Col·legi Santissima Trinitat Badalona Badalona 2n ESO  Classe2
29/11/2024,801550006,Badalona,8015021,Badalona,12,NOX,µg/m3,background,urban,13,Barcelonès,41,26,29,25,25,36,42,51,54,79,55,47,51,25,19,16,23,35,38,69,70,109,135,105,7,"41,443985","2,2378986","",881,13,1,1,0,1,0,0,1,0,1,10,2,0,1,Institut Sant Feliu Sant Feliu FIP1 Classe42
23/02/2024,801550006,Badalona,8015021,Badalona,12,NOX,µg/m3,background,urban,13,Barcelonès,17,5,6,6,6,10,14,19,36,41,31,28,32,18,18,20,22,24,24,31,39,58,61,40,7,"41,443985","2,2378986","",12,34,2,2,4,3,15,12,8,0,7,23,9,2,0,Institut Torre Vicens Lleida 2n ESO  Classe1
23/02/2024,801550006,Badalona,8015021,Badalona,12,NOX,µg/m3,background,urban,13,Barcelonès,17,5,6,6,6,10,14,19,36,41,31,28,32,18,18,20,22,24,24,31,39,58,61,40,7,"41,443985","2,2378986","",73,354,0,0,0,2,2,1,2,0,3,118,118,118,0,Col·legi Santissima Trinitat Badalona Badalona 2n ESO  Classe2
23/02/2024,801550006,Badalona,8015021,Badalona,12,NOX,µg/m3,background,urban,13,Barcelonès,17,5,6,6,6,10,14,19,36,41,31,28,32,18,18,20,22,24,24,31,39,58,61,40,7,"41,443985","2,2378986","",473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Escola Mercè Rodoreda Barcelona 5è primària A Classe11
23/02/2024,801550006,Badalona,8015021,Badalona,12,NOX,µg/m3,background,urban,13,Barcelonès,17,5,6,6,6,10,14,19,36,41,31,28,32,18,18,20,22,24,24,31,39,58,61,40,7,"41,443985","2,2378986","",503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Escola Mercè Rodoreda Barcelona 5è primària B Classe12
23/02/2024,801550006,Badalona,8015021,Badalona,12,NOX,µg/m3,background,urban,13,Barcelonès,17,5,6,6,6,10,14,19,36,41,31,28,32,18,18,20,22,24,24,31,39,58,61,40,7,"41,443985","2,2378986","",559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Institut Palamós Palamós CAI A  Classe13
23/02/2024,801550006,Badalona,8015021,Badalona,12,NOX,µg/m3,background,urban,13,Barcelonès,17,5,6,6,6,10,14,19,36,41,31,28,32,18,18,20,22,24,24,31,39,58,61,40,7,"41,443985","2,2378986","",585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Institut Palamós Palamós CAI B  Classe14
23/02/2024,801550006,Badalona,8015021,Badalona,12,NOX,µg/m3,background,urban,13,Barcelonès,17,5,6,6,6,10,14,19,36,41,31,28,32,18,18,20,22,24,24,31,39,58,61,40,7,"41,443985","2,2378986","",611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Institut Palamós Palamós CAI C  Classe15
23/02/2024,801550006,Badalona,8015021,Badalona,12,NOX,µg/m3,background,urban,13,Barcelonès,17,5,6,6,6,10,14,19,36,41,31,28,32,18,18,20,22,24,24,31,39,58,61,40,7,"41,443985","2,2378986","",630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Institut Palamós Palamós CAI DE  Classe16
23/02/2024,801550006,Badalona,8015021,Badalona,12,NOX,µg/m3,background,urban,13,Barcelonès,17,5,6,6,6,10,14,19,36,41,31,28,32,18,18,20,22,24,24,31,39,58,61,40,7,"41,443985","2,2378986","",642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Institut Palamós Palamós FIP1  Classe17
27/03/2024,801550006,Badalona,8015021,Badalona,12,NOX,µg/m3,background,urban,13,Barcelonès,9,11,11,14,20,15,21,33,37,"","","",16,18,18,14,19,25,34,39,34,34,29,26,7,"41,443985","2,2378986","",89,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Col·legi Santissima Trinitat Badalona Badalona 2n ESO  Classe2
05/11/2024,829810007,Vic,8298008,Vic,8,NO2,µg/m3,background,suburban,24,Osona,17,18,19,17,16,18,16,14,18,19,30,"",26,16,13,10,10,23,24,15,11,13,22,17,498,"41,93501","2,2400014","",857,17,1,1,1,0,0,1,0,0,1,13,3,0,1,Institut Olot Olot FIP1 Classe37
14/05/2024,801930008,Barcelona,8019004,Barcelona (Poblenou),7,NO,µg/m3,background,urban,13,Barcelonès,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3,2,1,1,1,1,1,1,3,"41,40388","2,204501","",54,28,1,2,3,1,4,5,2,0,5,21,6,1,5,Institut Torre Vicens Lleida 2n ESO  Classe1
14/05/2024,801930008,Barcelona,8019004,Barcelona (Poblenou),7,NO,µg/m3,background,urban,13,Barcelonès,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3,2,1,1,1,1,1,1,3,"41,40388","2,204501","",106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Col·legi Santissima Trinitat Badalona Badalona 2n ESO  Classe2
14/05/2024,801930008,Barcelona,8019004,Barcelona (Poblenou),7,NO,µg/m3,background,urban,13,Barcelonès,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3,2,1,1,1,1,1,1,3,"41,40388","2,204501","",143,21,0,0,0,1,3,0,2,0,6,9,10,2,2,Institut Priorat Falset 1r ESO A Classe3
14/05/2024,801930008,Barcelona,8019004,Barcelona (Poblenou),7,NO,µg/m3,background,urban,13,Barcelonès,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3,2,1,1,1,1,1,1,3,"41,40388","2,204501","",191,17,0,0,0,0,0,0,0,0,0,17,0,0,0,Institut Priorat Falset 1r ESO B Classe4
14/05/2024,801930008,Barcelona,8019004,Barcelona (Poblenou),7,NO,µg/m3,background,urban,13,Barcelonès,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3,2,1,1,1,1,1,1,3,"41,40388","2,204501","",242,18,0,0,0,3,3,1,2,0,10,11,4,3,3,Institut Priorat Falset 1r ESO C Classe5
14/05/2024,801930008,Barcelona,8019004,Barcelona (Poblenou),7,NO,µg/m3,background,urban,13,Barcelonès,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3,2,1,1,1,1,1,1,3,"41,40388","2,204501","",331,23,1,0,1,0,2,4,0,0,3,11,8,4,1,Institut Priorat Falset 2n ESO B Classe7
14/05/2024,801930008,Barcelona,8019004,Barcelona (Poblenou),7,NO,µg/m3,background,urban,13,Barcelonès,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3,2,1,1,1,1,1,1,3,"41,40388","2,204501","",378,20,0,0,1,0,1,1,0,0,0,14,6,0,1,Institut Priorat Falset 2n ESO C Classe8
14/05/2024,801930008,Barcelona,8019004,Barcelona (Poblenou),7,NO,µg/m3,background,urban,13,Barcelonès,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3,2,1,1,1,1,1,1,3,"41,40388","2,204501","",412,20,1,0,0,0,4,0,1,0,0,15,5,0,2,Escola Mercè Rodoreda Barcelona 3r primària A Classe9
14/05/2024,801930008,Barcelona,8019004,Barcelona (Poblenou),7,NO,µg/m3,background,urban,13,Barcelonès,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3,2,1,1,1,1,1,1,3,"41,40388","2,204501","",465,23,1,0,2,0,1,0,0,0,0,18,4,1,0,Escola Mercè Rodoreda Barcelona 3r primària B Classe10
14/05/2024,801930008,Barcelona,8019004,Barcelona (Poblenou),7,NO,µg/m3,background,urban,13,Barcelonès,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3,2,1,1,1,1,1,1,3,"41,40388","2,204501","",494,24,1,0,1,1,1,1,0,0,0,17,7,0,2,Escola Mercè Rodoreda Barcelona 5è primària A Classe11
14/05/2024,801930008,Barcelona,8019004,Barcelona (Poblenou),7,NO,µg/m3,background,urban,13,Barcelonès,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3,2,1,1,1,1,1,1,3,"41,40388","2,204501","",538,24,1,0,0,2,4,0,0,0,3,11,12,1,7,Escola Mercè Rodoreda Barcelona 5è primària B Classe12
14/05/2024,801930008,Barcelona,8019004,Barcelona (Poblenou),7,NO,µg/m3,background,urban,13,Barcelonès,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3,2,1,1,1,1,1,1,3,"41,40388","2,204501","",622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Institut Palamós Palamós CAI C  Classe15
01/11/2024,4300560009,Alcover,43005002,Alcover,7,NO,µg/m3,industrial,rural,1,Alt Camp,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,238,"41,278687","1,1798977","",853,16,0,1,0,0,2,1,1,0,1,12,4,0,1,Institut Olot Olot FIP1 Classe37
31/07/2024,801550006,Badalona,8015021,Badalona,7,NO,µg/m3,background,urban,13,Barcelonès,3,7,2,2,2,2,5,7,12,9,12,13,8,7,7,6,7,6,7,4,3,2,2,1,7,"41,443985","2,2378986","",760,15,1,0,0,1,2,1,0,1,0,11,3,0,0,Institut Figueres Figueres FIP1 Classe24
06/03/2024,801930008,Barcelona,8019042,Barcelona (Sants),7,NO,µg/m3,background,urban,13,Barcelonès,1,1,1,1,1,1,3,2,11,17,10,5,5,3,4,4,3,2,1,1,1,1,1,1,35,"41,37878","2,133099","",20,26,4,3,6,4,10,4,2,0,5,16,10,0,0,Institut Torre Vicens Lleida 2n ESO  Classe1
06/03/2024,801930008,Barcelona,8019042,Barcelona (Sants),7,NO,µg/m3,background,urban,13,Barcelonès,1,1,1,1,1,1,3,2,11,17,10,5,5,3,4,4,3,2,1,1,1,1,1,1,35,"41,37878","2,133099","",80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Col·legi Santissima Trinitat Badalona Badalona 2n ESO  Classe2
06/03/2024,801930008,Barcelona,8019042,Barcelona (Sants),7,NO,µg/m3,background,urban,13,Barcelonès,1,1,1,1,1,1,3,2,11,17,10,5,5,3,4,4,3,2,1,1,1,1,1,1,35,"41,37878","2,133099","",274,19,1,1,2,0,0,0,0,0,3,11,7,1,0,Institut Priorat Falset 2n ESO A Classe6
06/03/2024,801930008,Barcelona,8019042,Barcelona (Sants),7,NO,µg/m3,background,urban,13,Barcelonès,1,1,1,1,1,1,3,2,11,17,10,5,5,3,4,4,3,2,1,1,1,1,1,1,35,"41,37878","2,133099","",314,22,2,2,3,4,6,7,3,2,2,10,9,3,0,Institut Priorat Falset 2n ESO B Classe7
06/03/2024,801930008,Barcelona,8019042,Barcelona (Sants),7,NO,µg/m3,background,urban,13,Barcelonès,1,1,1,1,1,1,3,2,11,17,10,5,5,3,4,4,3,2,1,1,1,1,1,1,35,"41,37878","2,133099","",355,25,0,0,1,1,2,4,1,0,0,11,11,3,0,Institut Priorat Falset 2n ESO C Classe8
06/03/2024,801930008,Barcelona,8019042,Barcelona (Sants),7,NO,µg/m3,background,urban,13,Barcelonès,1,1,1,1,1,1,3,2,11,17,10,5,5,3,4,4,3,2,1,1,1,1,1,1,35,"41,37878","2,133099","",428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Escola Mercè Rodoreda Barcelona 3r primària B Classe10
06/03/2024,801930008,Barcelona,8019042,Barcelona (Sants),7,NO,µg/m3,background,urban,13,Barcelonès,1,1,1,1,1,1,3,2,11,17,10,5,5,3,4,4,3,2,1,1,1,1,1,1,35,"41,37878","2,133099","",563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Institut Palamós Palamós CAI A  Classe13
06/03/2024,801930008,Barcelona,8019042,Barcelona (Sants),7,NO,µg/m3,background,urban,13,Barcelonès,1,1,1,1,1,1,3,2,11,17,10,5,5,3,4,4,3,2,1,1,1,1,1,1,35,"41,37878","2,133099","",587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Institut Palamós Palamós CAI B  Classe14
06/03/2024,801930008,Barcelona,8019042,Barcelona (Sants),7,NO,µg/m3,background,urban,13,Barcelonès,1,1,1,1,1,1,3,2,11,17,10,5,5,3,4,4,3,2,1,1,1,1,1,1,35,"41,37878","2,133099","",645,15,0,0,0,0,0,0,0,0,0,15,0,0,0,Institut Palamós Palamós FIP1  Classe17
23/10/2024,808980001,Gavà,8089005,Gavà,6,CO,mg/m3,background,suburban,11,Baix Llobregat,0.3,0.3,0.3,0.3,0.3,0.3,0.3,"",0.4,0.5,0.3,0.3,0.4,0.4,0.3,0.4,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.3,25,"41,303097","1,9914981","",844,19,2,1,0,1,0,1,0,0,0,15,4,1,0,Institut Girona Girona FIP1 Classe35
09/09/2024,802290004,Berga,8022006,Berga,7,NO,µg/m3,background,suburban,14,Berguedà,1,1,1,1,1,1,1,6,9,4,3,3,3,1,2,2,3,5,8,10,2,1,1,1,661,"42,0979","1,8482014","",800,13,0,0,1,0,0,0,1,0,0,10,2,0,0,Institut Vic Vic FIP1 Classe28
15/04/2024,801930008,Barcelona,8019043,Barcelona (Eixample),10,PM10,µg/m3,traffic,urban,13,Barcelonès,30,27,27,29,34,48,46,54,63,98,109,69,37,41,34,28,30,25,23,23,26,21,21,20,26,"41,385315","2,1537998","",39,28,1,0,4,1,2,3,1,0,7,18,8,2,0,Institut Torre Vicens Lleida 2n ESO  Classe1
15/04/2024,801930008,Barcelona,8019043,Barcelona (Eixample),10,PM10,µg/m3,traffic,urban,13,Barcelonès,30,27,27,29,34,48,46,54,63,98,109,69,37,41,34,28,30,25,23,23,26,21,21,20,26,"41,385315","2,1537998","",126,18,1,0,4,1,0,1,0,4,3,6,8,4,0,Institut Priorat Falset 1r ESO A Classe3
15/04/2024,801930008,Barcelona,8019043,Barcelona (Eixample),10,PM10,µg/m3,traffic,urban,13,Barcelonès,30,27,27,29,34,48,46,54,63,98,109,69,37,41,34,28,30,25,23,23,26,21,21,20,26,"41,385315","2,1537998","",175,17,0,0,0,0,0,0,0,0,1,16,1,0,0,Institut Priorat Falset 1r ESO B Classe4
